15006,Bairdford,Pennsylvania ,ALLEGHENY,42,003,PA 
18515,Scranton,Pennsylvania ,LACKAWANNA,42,069,PA 
18601,Beach Haven,Pennsylvania ,LUZERNE,42,079,PA 
18602,Bear Creek,Pennsylvania ,LUZERNE,42,079,PA 
18519,Scranton,Pennsylvania ,LACKAWANNA,42,069,PA 
18540,Scranton,Pennsylvania ,LACKAWANNA,42,069,PA 
18577,Scranton,Pennsylvania ,LACKAWANNA,42,069,PA 
18518,Old Forge,Pennsylvania ,LACKAWANNA,42,069,PA 
18603,Berwick,Pennsylvania ,COLUMBIA,42,037,PA 
18610,Blakeslee,Pennsylvania ,MONROE,42,089,PA 
18611,Cambra,Pennsylvania ,LUZERNE,42,079,PA 
18617,Glen Lyon,Pennsylvania ,LUZERNE,42,079,PA 
18616,Forksville,Pennsylvania ,SULLIVAN,42,113,PA 
18612,Dallas,Pennsylvania ,LUZERNE,42,079,PA 
18618,Harveys Lake,Pennsylvania ,LUZERNE,42,079,PA 
18615,Falls,Pennsylvania ,WYOMING,42,131,PA 
18619,Hillsgrove,Pennsylvania ,SULLIVAN,42,113,PA 
18614,Dushore,Pennsylvania ,SULLIVAN,42,113,PA 
18621,Hunlock Creek,Pennsylvania ,LUZERNE,42,079,PA 
18623,Laceyville,Pennsylvania ,WYOMING,42,131,PA 
18622,Huntington Mills,Pennsylvania ,LUZERNE,42,079,PA 
18624,Lake Harmony,Pennsylvania ,CARBON,42,025,PA 
18625,Lake Winola,Pennsylvania ,WYOMING,42,131,PA 
18627,Lehman,Pennsylvania ,LUZERNE,42,079,PA 
18626,Laporte,Pennsylvania ,SULLIVAN,42,113,PA 
18628,Lopez,Pennsylvania ,SULLIVAN,42,113,PA 
18630,Meshoppen,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18629,Mehoopany,Pennsylvania ,WYOMING,42,131,PA 
18631,Mifflinville,Pennsylvania ,COLUMBIA,42,037,PA 
18632,Mildred,Pennsylvania ,SULLIVAN,42,113,PA 
18634,Nanticoke,Pennsylvania ,LUZERNE,42,079,PA 
18636,Noxen,Pennsylvania ,WYOMING,42,131,PA 
18635,Nescopeck,Pennsylvania ,LUZERNE,42,079,PA 
18640,Pittston,Pennsylvania ,LUZERNE,42,079,PA 
18641,Pittston,Pennsylvania ,LUZERNE,42,079,PA 
18643,Pittston,Pennsylvania ,LUZERNE,42,079,PA 
18642,Duryea,Pennsylvania ,LUZERNE,42,079,PA 
18644,Wyoming,Pennsylvania ,LUZERNE,42,079,PA 
18651,Plymouth,Pennsylvania ,LUZERNE,42,079,PA 
18653,Ransom,Pennsylvania ,LACKAWANNA,42,069,PA 
18654,Shawanese,Pennsylvania ,LUZERNE,42,079,PA 
18655,Shickshinny,Pennsylvania ,LUZERNE,42,079,PA 
18657,Tunkhannock,Pennsylvania ,WYOMING,42,131,PA 
18656,Sweet Valley,Pennsylvania ,LUZERNE,42,079,PA 
18661,White Haven,Pennsylvania ,LUZERNE,42,079,PA 
18660,Wapwallopen,Pennsylvania ,LUZERNE,42,079,PA 
18690,Dallas,Pennsylvania ,LUZERNE,42,079,PA 
18701,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18703,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18702,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18704,Kingston,Pennsylvania ,LUZERNE,42,079,PA 
18705,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18706,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18708,Shavertown,Pennsylvania ,LUZERNE,42,079,PA 
18707,Mountain Top,Pennsylvania ,LUZERNE,42,079,PA 
18709,Luzerne,Pennsylvania ,LUZERNE,42,079,PA 
18711,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18710,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18762,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18765,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18769,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18766,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18764,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18767,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18773,Wilkes Barre,Pennsylvania ,LUZERNE,42,079,PA 
18801,Montrose,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18810,Athens,Pennsylvania ,BRADFORD,42,015,PA 
18814,Burlington,Pennsylvania ,BRADFORD,42,015,PA 
18815,Camptown,Pennsylvania ,BRADFORD,42,015,PA 
18812,Brackney,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18816,Dimock,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18813,Brooklyn,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18817,East Smithfield,Pennsylvania ,BRADFORD,42,015,PA 
18818,Friendsville,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18820,Gibson,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18823,Harford,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18825,Jackson,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18822,Hallstead,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18824,Hop Bottom,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18826,Kingsley,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18821,Great Bend,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18827,Lanesboro,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18828,Lawton,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18829,Le Raysville,Pennsylvania ,BRADFORD,42,015,PA 
18831,Milan,Pennsylvania ,BRADFORD,42,015,PA 
18830,Little Meadows,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18833,New Albany,Pennsylvania ,BRADFORD,42,015,PA 
18832,Monroeton,Pennsylvania ,BRADFORD,42,015,PA 
18837,Rome,Pennsylvania ,BRADFORD,42,015,PA 
18840,Sayre,Pennsylvania ,BRADFORD,42,015,PA 
18834,New Milford,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18842,South Gibson,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18843,South Montrose,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18844,Springville,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18845,Stevensville,Pennsylvania ,BRADFORD,42,015,PA 
18848,Towanda,Pennsylvania ,BRADFORD,42,015,PA 
18846,Sugar Run,Pennsylvania ,BRADFORD,42,015,PA 
18847,Susquehanna,Pennsylvania ,SUSQUEHANNA,42,115,PA 
18850,Ulster,Pennsylvania ,BRADFORD,42,015,PA 
18851,Warren Center,Pennsylvania ,BRADFORD,42,015,PA 
18853,Wyalusing,Pennsylvania ,BRADFORD,42,015,PA 
18854,Wysox,Pennsylvania ,BRADFORD,42,015,PA 
18901,Doylestown,Pennsylvania ,BUCKS,42,017,PA 
18912,Buckingham,Pennsylvania ,BUCKS,42,017,PA 
18911,Blooming Glen,Pennsylvania ,BUCKS,42,017,PA 
18902,Doylestown,Pennsylvania ,BUCKS,42,017,PA 
18910,Bedminster,Pennsylvania ,BUCKS,42,017,PA 
18913,Carversville,Pennsylvania ,BUCKS,42,017,PA 
18914,Chalfont,Pennsylvania ,BUCKS,42,017,PA 
18915,Colmar,Pennsylvania ,MONTGOMERY,42,091,PA 
18916,Danboro,Pennsylvania ,BUCKS,42,017,PA 
18918,Earlington,Pennsylvania ,MONTGOMERY,42,091,PA 
18920,Erwinna,Pennsylvania ,BUCKS,42,017,PA 
18917,Dublin,Pennsylvania ,BUCKS,42,017,PA 
18921,Ferndale,Pennsylvania ,BUCKS,42,017,PA 
18922,Forest Grove,Pennsylvania ,BUCKS,42,017,PA 
18923,Fountainville,Pennsylvania ,BUCKS,42,017,PA 
18925,Furlong,Pennsylvania ,BUCKS,42,017,PA 
18927,Hilltown,Pennsylvania ,BUCKS,42,017,PA 
18928,Holicong,Pennsylvania ,BUCKS,42,017,PA 
18929,Jamison,Pennsylvania ,BUCKS,42,017,PA 
18930,Kintnersville,Pennsylvania ,BUCKS,42,017,PA 
18931,Lahaska,Pennsylvania ,BUCKS,42,017,PA 
18932,Line Lexington,Pennsylvania ,BUCKS,42,017,PA 
18934,Mechanicsville,Pennsylvania ,BUCKS,42,017,PA 
18933,Lumberville,Pennsylvania ,BUCKS,42,017,PA 
18935,Milford Square,Pennsylvania ,BUCKS,42,017,PA 
18936,Montgomeryville,Pennsylvania ,MONTGOMERY,42,091,PA 
18938,New Hope,Pennsylvania ,BUCKS,42,017,PA 
18942,Ottsville,Pennsylvania ,BUCKS,42,017,PA 
18940,Newtown,Pennsylvania ,BUCKS,42,017,PA 
18943,Penns Park,Pennsylvania ,BUCKS,42,017,PA 
18944,Perkasie,Pennsylvania ,BUCKS,42,017,PA 
18947,Pipersville,Pennsylvania ,BUCKS,42,017,PA 
18946,Pineville,Pennsylvania ,BUCKS,42,017,PA 
18949,Plumsteadville,Pennsylvania ,BUCKS,42,017,PA 
18950,Point Pleasant,Pennsylvania ,BUCKS,42,017,PA 
18951,Quakertown,Pennsylvania ,BUCKS,42,017,PA 
18953,Revere,Pennsylvania ,BUCKS,42,017,PA 
18955,Richlandtown,Pennsylvania ,BUCKS,42,017,PA 
18954,Richboro,Pennsylvania ,BUCKS,42,017,PA 
18956,Rushland,Pennsylvania ,BUCKS,42,017,PA 
18957,Salford,Pennsylvania ,MONTGOMERY,42,091,PA 
18958,Salfordville,Pennsylvania ,MONTGOMERY,42,091,PA 
18960,Sellersville,Pennsylvania ,BUCKS,42,017,PA 
18962,Silverdale,Pennsylvania ,BUCKS,42,017,PA 
18963,Solebury,Pennsylvania ,BUCKS,42,017,PA 
18969,Telford,Pennsylvania ,MONTGOMERY,42,091,PA 
18964,Souderton,Pennsylvania ,MONTGOMERY,42,091,PA 
18968,Spinnerstown,Pennsylvania ,BUCKS,42,017,PA 
18966,Southampton,Pennsylvania ,BUCKS,42,017,PA 
18970,Trumbauersville,Pennsylvania ,BUCKS,42,017,PA 
18972,Upper Black Eddy,Pennsylvania ,BUCKS,42,017,PA 
18971,Tylersport,Pennsylvania ,MONTGOMERY,42,091,PA 
18974,Warminster,Pennsylvania ,BUCKS,42,017,PA 
18979,Woxall,Pennsylvania ,MONTGOMERY,42,091,PA 
18981,Zionhill,Pennsylvania ,BUCKS,42,017,PA 
18976,Warrington,Pennsylvania ,BUCKS,42,017,PA 
18980,Wycombe,Pennsylvania ,BUCKS,42,017,PA 
18977,Washington Crossing,Pennsylvania ,BUCKS,42,017,PA 
18991,Warminster,Pennsylvania ,BUCKS,42,017,PA 
19002,Ambler,Pennsylvania ,MONTGOMERY,42,091,PA 
19001,Abington,Pennsylvania ,MONTGOMERY,42,091,PA 
19003,Ardmore,Pennsylvania ,MONTGOMERY,42,091,PA 
19006,Huntingdon Valley,Pennsylvania ,MONTGOMERY,42,091,PA 
19007,Bristol,Pennsylvania ,BUCKS,42,017,PA 
19004,Bala Cynwyd,Pennsylvania ,MONTGOMERY,42,091,PA 
19008,Broomall,Pennsylvania ,DELAWARE,42,045,PA 
19009,Bryn Athyn,Pennsylvania ,MONTGOMERY,42,091,PA 
19012,Cheltenham,Pennsylvania ,MONTGOMERY,42,091,PA 
19010,Bryn Mawr,Pennsylvania ,DELAWARE,42,045,PA 
19013,Chester,Pennsylvania ,DELAWARE,42,045,PA 
19014,Aston,Pennsylvania ,DELAWARE,42,045,PA 
19015,Brookhaven,Pennsylvania ,DELAWARE,42,045,PA 
19016,Chester,Pennsylvania ,DELAWARE,42,045,PA 
19017,Chester Heights,Pennsylvania ,DELAWARE,42,045,PA 
19020,Bensalem,Pennsylvania ,BUCKS,42,017,PA 
19019,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19018,Clifton Heights,Pennsylvania ,DELAWARE,42,045,PA 
19021,Croydon,Pennsylvania ,BUCKS,42,017,PA 
19022,Crum Lynne,Pennsylvania ,DELAWARE,42,045,PA 
19025,Dresher,Pennsylvania ,MONTGOMERY,42,091,PA 
19029,Essington,Pennsylvania ,DELAWARE,42,045,PA 
19023,Darby,Pennsylvania ,DELAWARE,42,045,PA 
19028,Edgemont,Pennsylvania ,DELAWARE,42,045,PA 
19026,Drexel Hill,Pennsylvania ,DELAWARE,42,045,PA 
19027,Elkins Park,Pennsylvania ,MONTGOMERY,42,091,PA 
19030,Fairless Hills,Pennsylvania ,BUCKS,42,017,PA 
19031,Flourtown,Pennsylvania ,MONTGOMERY,42,091,PA 
19033,Folsom,Pennsylvania ,DELAWARE,42,045,PA 
19034,Fort Washington,Pennsylvania ,MONTGOMERY,42,091,PA 
19037,Glen Riddle Lima,Pennsylvania ,DELAWARE,42,045,PA 
19032,Folcroft,Pennsylvania ,DELAWARE,42,045,PA 
19035,Gladwyne,Pennsylvania ,MONTGOMERY,42,091,PA 
19036,Glenolden,Pennsylvania ,DELAWARE,42,045,PA 
19038,Glenside,Pennsylvania ,MONTGOMERY,42,091,PA 
19039,Gradyville,Pennsylvania ,DELAWARE,42,045,PA 
19040,Hatboro,Pennsylvania ,MONTGOMERY,42,091,PA 
19046,Jenkintown,Pennsylvania ,MONTGOMERY,42,091,PA 
19043,Holmes,Pennsylvania ,DELAWARE,42,045,PA 
19047,Langhorne,Pennsylvania ,BUCKS,42,017,PA 
19041,Haverford,Pennsylvania ,MONTGOMERY,42,091,PA 
19049,Fort Washington,Pennsylvania ,BUCKS,42,017,PA 
19044,Horsham,Pennsylvania ,MONTGOMERY,42,091,PA 
19048,Fort Washington,Pennsylvania ,BUCKS,42,017,PA 
19050,Lansdowne,Pennsylvania ,DELAWARE,42,045,PA 
19054,Levittown,Pennsylvania ,BUCKS,42,017,PA 
19058,Levittown,Pennsylvania ,BUCKS,42,017,PA 
19052,Lenni,Pennsylvania ,DELAWARE,42,045,PA 
19057,Levittown,Pennsylvania ,BUCKS,42,017,PA 
19056,Levittown,Pennsylvania ,BUCKS,42,017,PA 
19053,Feasterville Trevose,Pennsylvania ,BUCKS,42,017,PA 
19055,Levittown,Pennsylvania ,BUCKS,42,017,PA 
19060,Garnet Valley,Pennsylvania ,DELAWARE,42,045,PA 
19061,Marcus Hook,Pennsylvania ,DELAWARE,42,045,PA 
19066,Merion Station,Pennsylvania ,MONTGOMERY,42,091,PA 
19063,Media,Pennsylvania ,DELAWARE,42,045,PA 
19064,Springfield,Pennsylvania ,DELAWARE,42,045,PA 
19072,Narberth,Pennsylvania ,MONTGOMERY,42,091,PA 
19070,Morton,Pennsylvania ,DELAWARE,42,045,PA 
19065,Media,Pennsylvania ,DELAWARE,42,045,PA 
19067,Morrisville,Pennsylvania ,BUCKS,42,017,PA 
19073,Newtown Square,Pennsylvania ,DELAWARE,42,045,PA 
19076,Prospect Park,Pennsylvania ,DELAWARE,42,045,PA 
19074,Norwood,Pennsylvania ,DELAWARE,42,045,PA 
19075,Oreland,Pennsylvania ,MONTGOMERY,42,091,PA 
19078,Ridley Park,Pennsylvania ,DELAWARE,42,045,PA 
19081,Swarthmore,Pennsylvania ,DELAWARE,42,045,PA 
19079,Sharon Hill,Pennsylvania ,DELAWARE,42,045,PA 
19082,Upper Darby,Pennsylvania ,DELAWARE,42,045,PA 
19083,Havertown,Pennsylvania ,DELAWARE,42,045,PA 
19085,Villanova,Pennsylvania ,DELAWARE,42,045,PA 
19091,Media,Pennsylvania ,DELAWARE,42,045,PA 
19087,Wayne,Pennsylvania ,DELAWARE,42,045,PA 
19086,Wallingford,Pennsylvania ,DELAWARE,42,045,PA 
19090,Willow Grove,Pennsylvania ,MONTGOMERY,42,091,PA 
19093,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19092,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19094,Woodlyn,Pennsylvania ,DELAWARE,42,045,PA 
19095,Wyncote,Pennsylvania ,MONTGOMERY,42,091,PA 
19096,Wynnewood,Pennsylvania ,MONTGOMERY,42,091,PA 
19102,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19098,Holmes,Pennsylvania ,DELAWARE,42,045,PA 
19103,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19104,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19101,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19099,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19105,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19106,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19109,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19110,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19112,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19108,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19107,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19111,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19113,Philadelphia,Pennsylvania ,DELAWARE,42,045,PA 
19114,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19115,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19116,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19121,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19119,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19120,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19118,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19122,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19123,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19124,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19125,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19127,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19128,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19129,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19126,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19130,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19131,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19132,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19136,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19137,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19133,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19135,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19138,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19134,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19139,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19140,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19141,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19146,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19142,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19144,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19145,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19147,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19143,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19148,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19149,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19152,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19153,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19150,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19154,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19155,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19151,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19160,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19175,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19173,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19162,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19170,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19161,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19172,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19171,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19176,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19178,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19184,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19177,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19182,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19179,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19183,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19181,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19185,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19192,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19191,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19193,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19187,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19194,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19188,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19190,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19195,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19196,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19255,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19311,Avondale,Pennsylvania ,CHESTER,42,029,PA 
19310,Atglen,Pennsylvania ,CHESTER,42,029,PA 
19312,Berwyn,Pennsylvania ,CHESTER,42,029,PA 
19244,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19301,Paoli,Pennsylvania ,CHESTER,42,029,PA 
19197,Philadelphia,Pennsylvania ,PHILADELPHIA,42,101,PA 
19330,Cochranville,Pennsylvania ,CHESTER,42,029,PA 
19320,Coatesville,Pennsylvania ,CHESTER,42,029,PA 
19319,Cheyney,Pennsylvania ,DELAWARE,42,045,PA 
19316,Brandamore,Pennsylvania ,CHESTER,42,029,PA 
19318,Chatham,Pennsylvania ,CHESTER,42,029,PA 
19317,Chadds Ford,Pennsylvania ,DELAWARE,42,045,PA 
19331,Concordville,Pennsylvania ,DELAWARE,42,045,PA 
19333,Devon,Pennsylvania ,CHESTER,42,029,PA 
19341,Exton,Pennsylvania ,CHESTER,42,029,PA 
19335,Downingtown,Pennsylvania ,CHESTER,42,029,PA 
19343,Glenmoore,Pennsylvania ,CHESTER,42,029,PA 
19339,Concordville,Pennsylvania ,DELAWARE,42,045,PA 
19345,Immaculata,Pennsylvania ,CHESTER,42,029,PA 
19340,Concordville,Pennsylvania ,DELAWARE,42,045,PA 
19344,Honey Brook,Pennsylvania ,CHESTER,42,029,PA 
19342,Glen Mills,Pennsylvania ,DELAWARE,42,045,PA 
19346,Kelton,Pennsylvania ,CHESTER,42,029,PA 
19347,Kemblesville,Pennsylvania ,CHESTER,42,029,PA 
19348,Kennett Square,Pennsylvania ,CHESTER,42,029,PA 
19354,Lyndell,Pennsylvania ,CHESTER,42,029,PA 
19350,Landenberg,Pennsylvania ,CHESTER,42,029,PA 
19351,Lewisville,Pennsylvania ,CHESTER,42,029,PA 
19352,Lincoln University,Pennsylvania ,CHESTER,42,029,PA 
19353,Lionville,Pennsylvania ,CHESTER,42,029,PA 
19357,Mendenhall,Pennsylvania ,CHESTER,42,029,PA 
19355,Malvern,Pennsylvania ,CHESTER,42,029,PA 
19360,New London,Pennsylvania ,CHESTER,42,029,PA 
19363,Oxford,Pennsylvania ,CHESTER,42,029,PA 
19358,Modena,Pennsylvania ,CHESTER,42,029,PA 
19366,Pocopson,Pennsylvania ,CHESTER,42,029,PA 
19365,Parkesburg,Pennsylvania ,CHESTER,42,029,PA 
19362,Nottingham,Pennsylvania ,CHESTER,42,029,PA 
19367,Pomeroy,Pennsylvania ,CHESTER,42,029,PA 
19371,Suplee,Pennsylvania ,CHESTER,42,029,PA 
19372,Thorndale,Pennsylvania ,CHESTER,42,029,PA 
19376,Wagontown,Pennsylvania ,CHESTER,42,029,PA 
19374,Toughkenamon,Pennsylvania ,CHESTER,42,029,PA 
19369,Sadsburyville,Pennsylvania ,CHESTER,42,029,PA 
19373,Thornton,Pennsylvania ,DELAWARE,42,045,PA 
19375,Unionville,Pennsylvania ,CHESTER,42,029,PA 
19380,West Chester,Pennsylvania ,CHESTER,42,029,PA 
19381,West Chester,Pennsylvania ,CHESTER,42,029,PA 
19383,West Chester,Pennsylvania ,CHESTER,42,029,PA 
19398,Southeastern,Pennsylvania ,CHESTER,42,029,PA 
19397,Southeastern,Pennsylvania ,CHESTER,42,029,PA 
19390,West Grove,Pennsylvania ,CHESTER,42,029,PA 
19395,Westtown,Pennsylvania ,CHESTER,42,029,PA 
19382,West Chester,Pennsylvania ,CHESTER,42,029,PA 
19399,Southeastern,Pennsylvania ,CHESTER,42,029,PA 
19401,Norristown,Pennsylvania ,MONTGOMERY,42,091,PA 
19403,Norristown,Pennsylvania ,MONTGOMERY,42,091,PA 
19407,Audubon,Pennsylvania ,MONTGOMERY,42,091,PA 
19405,Bridgeport,Pennsylvania ,MONTGOMERY,42,091,PA 
19406,King Of Prussia,Pennsylvania ,MONTGOMERY,42,091,PA 
19404,Norristown,Pennsylvania ,MONTGOMERY,42,091,PA 
19408,Eagleville,Pennsylvania ,MONTGOMERY,42,091,PA 
19415,Eagleville,Pennsylvania ,MONTGOMERY,42,091,PA 
19409,Fairview Village,Pennsylvania ,MONTGOMERY,42,091,PA 
19426,Collegeville,Pennsylvania ,MONTGOMERY,42,091,PA 
19421,Birchrunville,Pennsylvania ,CHESTER,42,029,PA 
19422,Blue Bell,Pennsylvania ,MONTGOMERY,42,091,PA 
19424,Blue Bell,Pennsylvania ,MONTGOMERY,42,091,PA 
19425,Chester Springs,Pennsylvania ,CHESTER,42,029,PA 
19428,Conshohocken,Pennsylvania ,MONTGOMERY,42,091,PA 
19423,Cedars,Pennsylvania ,MONTGOMERY,42,091,PA 
19429,Conshohocken,Pennsylvania ,MONTGOMERY,42,091,PA 
19430,Creamery,Pennsylvania ,MONTGOMERY,42,091,PA 
19432,Devault,Pennsylvania ,CHESTER,42,029,PA 
19435,Frederick,Pennsylvania ,MONTGOMERY,42,091,PA 
19437,Gwynedd Valley,Pennsylvania ,MONTGOMERY,42,091,PA 
19436,Gwynedd,Pennsylvania ,MONTGOMERY,42,091,PA 
19438,Harleysville,Pennsylvania ,MONTGOMERY,42,091,PA 
19440,Hatfield,Pennsylvania ,MONTGOMERY,42,091,PA 
19441,Harleysville,Pennsylvania ,MONTGOMERY,42,091,PA 
19442,Kimberton,Pennsylvania ,CHESTER,42,029,PA 
19443,Kulpsville,Pennsylvania ,MONTGOMERY,42,091,PA 
19444,Lafayette Hill,Pennsylvania ,MONTGOMERY,42,091,PA 
19450,Lederach,Pennsylvania ,MONTGOMERY,42,091,PA 
19446,Lansdale,Pennsylvania ,MONTGOMERY,42,091,PA 
